62	3.8518	3.9247	3.901	3.9935	3.8773	3.8544	3.9071	3.793	3.7763	02.04.2019	3.8537	3.8523	3.88	3.8483	0.05	3.9003	3.8595	3.8372	3.7791	1
63	3.8537	3.8518	3.9247	3.901	3.9935	3.8773	3.8544	3.9071	3.793	03.04.2019	3.87	3.8538	3.8824	3.8327	0.42	3.8991	3.8660	3.8422	3.7812	0
64	3.87	3.8537	3.8518	3.9247	3.901	3.9935	3.8773	3.8544	3.9071	04.04.2019	3.859	3.8708	3.8876	3.8472	-0.28	3.8767	3.8718	3.8457	3.7832	1
65	3.859	3.87	3.8537	3.8518	3.9247	3.901	3.9935	3.8773	3.8544	05.04.2019	3.8735	3.8589	3.8766	3.8415	0.38	3.8721	3.8799	3.8497	3.7864	0
66	3.8735	3.859	3.87	3.8537	3.8518	3.9247	3.901	3.9935	3.8773	08.04.2019	3.8495	3.872	3.8773	3.8415	-0.62	3.8596	3.8846	3.8528	3.7898	1
67	3.8495	3.8735	3.859	3.87	3.8537	3.8518	3.9247	3.901	3.9935	09.04.2019	3.851	3.85	3.8649	3.8462	0.04	3.8595	3.8800	3.8533	3.7941	0
68	3.851	3.8495	3.8735	3.859	3.87	3.8537	3.8518	3.9247	3.901	10.04.2019	3.8251	3.8511	3.8542	3.8144	-0.67	3.8547	3.8775	3.8514	3.7976	1
69	3.8251	3.851	3.8495	3.8735	3.859	3.87	3.8537	3.8518	3.9247	11.04.2019	3.8582	3.8264	3.8636	3.8264	0.87	3.8527	3.8759	3.8510	3.8015	1
70	3.8582	3.8251	3.851	3.8495	3.8735	3.859	3.87	3.8537	3.8518	12.04.2019	3.8819	3.8584	3.908	3.8575	0.61	3.8565	3.8666	3.8528	3.8060	0
71	3.8819	3.8582	3.8251	3.851	3.8495	3.8735	3.859	3.87	3.8537	15.04.2019	3.8723	3.8811	3.8908	3.8588	-0.25	3.8563	3.8642	3.8553	3.8096	1
72	3.8723	3.8819	3.8582	3.8251	3.851	3.8495	3.8735	3.859	3.87	16.04.2019	3.904	3.873	3.9085	3.8687	0.82	3.8654	3.8625	3.8590	3.8135	1
73	3.904	3.8723	3.8819	3.8582	3.8251	3.851	3.8495	3.8735	3.859	17.04.2019	3.9382	3.9052	3.9477	3.8859	0.88	3.8800	3.8697	3.8629	3.8178	0
74	3.9382	3.904	3.8723	3.8819	3.8582	3.8251	3.851	3.8495	3.8735	18.04.2019	3.9274	3.9409	3.9522	3.9047	-0.27	3.8970	3.8758	3.8676	3.8214	1
75	3.9274	3.9382	3.904	3.8723	3.8819	3.8582	3.8251	3.851	3.8495	19.04.2019	3.9275	3.9275	3.9275	3.9275	0.00	3.9086	3.8806	3.8733	3.8259	1
76	3.9275	3.9274	3.9382	3.904	3.8723	3.8819	3.8582	3.8251	3.851	22.04.2019	3.9365	3.9268	3.9394	3.9127	0.23	3.9177	3.8871	3.8795	3.8297	0
77	3.9365	3.9275	3.9274	3.9382	3.904	3.8723	3.8819	3.8582	3.8251	23.04.2019	3.9211	3.937	3.9648	3.9131	-0.39	3.9258	3.8911	3.8855	3.8338	1
78	3.9211	3.9365	3.9275	3.9274	3.9382	3.904	3.8723	3.8819	3.8582	24.04.2019	3.9927	3.9204	3.9942	3.9185	1.83	3.9406	3.9030	3.8938	3.8399	0
79	3.9927	3.9211	3.9365	3.9275	3.9274	3.9382	3.904	3.8723	3.8819	25.04.2019	3.9542	3.9918	4.0071	3.9467	-0.96	3.9432	3.9116	3.8958	3.8445	0
80	3.9542	3.9927	3.9211	3.9365	3.9275	3.9274	3.9382	3.904	3.8723	26.04.2019	3.9293	3.9505	3.9758	3.9194	-0.63	3.9436	3.9203	3.8989	3.8488	1
81	3.9293	3.9542	3.9927	3.9211	3.9365	3.9275	3.9274	3.9382	3.904	29.04.2019	3.9456	3.9304	3.9466	3.9214	0.41	3.9466	3.9276	3.9017	3.8533	0
82	3.9456	3.9293	3.9542	3.9927	3.9211	3.9365	3.9275	3.9274	3.9382	30.04.2019	3.9215	3.9453	3.9573	3.9127	-0.61	3.9441	3.9309	3.8987	3.8565	0
83	3.9215	3.9456	3.9293	3.9542	3.9927	3.9211	3.9365	3.9275	3.9274	01.05.2019	3.9202	3.9201	3.922	3.9182	-0.03	3.9439	3.9349	3.8995	3.8600	1
84	3.9202	3.9215	3.9456	3.9293	3.9542	3.9927	3.9211	3.9365	3.9275	02.05.2019	3.9661	3.9198	3.9722	3.9181	1.17	3.9395	3.9400	3.9013	3.8645	0
85	3.9661	3.9202	3.9215	3.9456	3.9293	3.9542	3.9927	3.9211	3.9365	03.05.2019	3.9382	3.9669	3.9684	3.9304	-0.70	3.9368	3.9400	3.9049	3.8684	1
86	3.9382	3.9661	3.9202	3.9215	3.9456	3.9293	3.9542	3.9927	3.9211	06.05.2019	3.9695	3.9386	3.9754	3.9386	0.79	3.9435	3.9435	3.9097	3.8735	1
87	3.9695	3.9382	3.9661	3.9202	3.9215	3.9456	3.9293	3.9542	3.9927	07.05.2019	3.971	3.971	4.0006	3.964	0.04	3.9478	3.9472	3.9139	3.8780	0
88	3.971	3.9695	3.9382	3.9661	3.9202	3.9215	3.9456	3.9293	3.9542	08.05.2019	3.9285	3.9708	3.9781	3.9251	-1.07	3.9489	3.9465	3.9168	3.8812	1
89	3.9285	3.971	3.9695	3.9382	3.9661	3.9202	3.9215	3.9456	3.9293	09.05.2019	3.9466	3.9283	3.9818	3.9283	0.46	3.9533	3.9486	3.9198	3.8848	1
90	3.9466	3.9285	3.971	3.9695	3.9382	3.9661	3.9202	3.9215	3.9456	10.05.2019	3.9572	3.947	3.9736	3.9363	0.27	3.9518	3.9457	3.9243	3.8886	1
91	3.9572	3.9466	3.9285	3.971	3.9695	3.9382	3.9661	3.9202	3.9215	13.05.2019	3.9939	3.9771	4.0057	3.9733	0.93	3.9611	3.9490	3.9303	3.8918	0
92	3.9939	3.9572	3.9466	3.9285	3.971	3.9695	3.9382	3.9661	3.9202	14.05.2019	3.9751	3.9926	3.9952	3.9661	-0.47	3.9621	3.9528	3.9365	3.8940	1
93	3.9751	3.9939	3.9572	3.9466	3.9285	3.971	3.9695	3.9382	3.9661	15.05.2019	4.0017	3.9765	4.0218	3.9735	0.67	3.9672	3.9575	3.9425	3.8968	1
94	4.0017	3.9751	3.9939	3.9572	3.9466	3.9285	3.971	3.9695	3.9382	16.05.2019	4.0469	4.0014	4.0542	3.9933	1.13	3.9869	3.9679	3.9494	3.9011	1
95	4.0469	4.0017	3.9751	3.9939	3.9572	3.9466	3.9285	3.971	3.9695	17.05.2019	4.0999	4.048	4.1129	4.0472	1.31	4.0125	3.9829	3.9589	3.9071	0
96	4.0999	4.0469	4.0017	3.9751	3.9939	3.9572	3.9466	3.9285	3.971	20.05.2019	4.0968	4.1014	4.1217	4.0774	-0.08	4.0357	3.9938	3.9669	3.9130	0
97	4.0968	4.0999	4.0469	4.0017	3.9751	3.9939	3.9572	3.9466	3.9285	21.05.2019	4.039	4.0966	4.1136	4.0329	-1.41	4.0432	4.0022	3.9711	3.9170	1
98	4.039	4.0968	4.0999	4.0469	4.0017	3.9751	3.9939	3.9572	3.9466	22.05.2019	4.0403	4.0384	4.053	4.0062	0.03	4.0541	4.0081	3.9758	3.9217	0
